56283,2013,2,20,13,10.00,0,5,3/147,71.80,0,1,0,-61.79,Test,108
56283,2014,1,11,11*,,0,0,,,0,0,0,,Test,109
56283,2018,1,3,2,1.50,0,5,4/63,24.60,0,0,0,-23.09,Test,110
56283,2004,5,39,21,13.00,0,6,3/17,27.16,0,0,0,-14.16,ODI,111
56283,2005,1,0,0,0.00,0,1,1/51,51.00,0,0,0,-50.99,ODI,112
56283,2006,26,86,21,17.20,0,45,5/33,17.95,1,8,0,-0.75,ODI,113
56283,2007,23,117,28,13.00,0,30,3/20,31.40,0,5,0,-18.39,ODI,114
56283,2008,26,225,33,17.30,0,29,3/20,39.10,0,7,0,-21.79,ODI,115
56283,2009,8,20,11*,6.66,0,22,5/29,15.09,1,3,0,-8.42,ODI,116
56283,2010,22,76,27,10.85,0,29,5/30,32.00,1,2,0,-21.14,ODI,117
56283,2011,18,87,35,9.66,0,17,3/21,40.70,0,2,0,-31.03,ODI,118
56283,2012,9,13,6,2.60,0,16,3/19,20.75,0,3,0,-18.14,ODI,119
56283,2013,9,95,53*,47.50,0,9,5/62,38.44,1,1,0,9.05,ODI,120
56283,2014,6,21,16*,21.00,0,3,1/55,112.33,0,1,0,-91.33,ODI,121
56283,2006,1,0,0,0.00,0,3,3/17,5.66,0,0,0,-5.66,T20I,122
56283,2007,7,7,5,3.50,0,10,2/16,16.10,0,0,0,-12.59,T20I,123
56283,2008,2,1,1*,1.00,0,5,4/16,12.40,0,0,0,-11.39,T20I,124
56283,2009,1,0,0*,,0,1,1/18,18.00,0,1,0,,T20I,125
56283,2010,2,3,3*,,0,1,1/29,70.00,0,1,0,,T20I,126
56283,2011,2,10,9,10.00,0,3,2/27,17.33,0,2,0,-7.33,T20I,127
56283,2012,9,6,3*,3.00,0,12,2/9,20.66,0,5,0,-17.66,T20I,128
56283,2013,4,14,6*,7.00,0,4,2/18,27.75,0,0,0,-20.74,T20I,129
56283,2014,6,0,0,0.00,0,5,2/20,19.80,0,1,0,-19.79,T20I,130
39091,2007,2,34,25*,17.00,0,11,4/105,32.00,0,1,0,-14.99,Test,131
39091,2010,2,61,60,30.50,0,9,3/81,48.55,0,0,0,-18.05,Test,132
39091,2011,8,109,40*,15.57,0,36,4/51,26.27,0,1,0,-10.70,Test,133
39091,2012,5,85,36,10.62,0,25,6/25,22.64,2,4,0,-12.01,Test,134
39091,2013,2,32,16,8.00,0,9,4/36,19.88,0,1,0,-11.88,Test,135
39091,2014,3,74,50,14.80,0,9,4/56,47.77,0,1,0,-32.97,Test,136
39091,2006,3,7,7,7.00,0,6,2/20,15.33,0,1,0,-8.33,ODI,137
39091,2007,8,52,31,8.66,0,6,2/58,57.50,0,1,0,-48.83,ODI,138
39091,2010,3,10,9*,10.00,0,0,,,0,0,0,,ODI,139
39091,2011,7,10,5*,3.33,0,5,2/32,48.20,0,0,0,-44.86,ODI,140
39091,2012,4,25,12*,12.50,0,4,2/41,40.50,0,3,0,-27.99,ODI,141
39091,2013,5,30,22,10.00,0,9,4/48,20.55,0,2,0,-10.55,ODI,142
39091,2014,1,8,8,8.00,0,0,,,0,0,0,,ODI,143
39091,2007,2,4,4*,,0,2,2/7,21.50,0,1,0,,T20I,144
39091,2010,4,4,2*,4.00,0,7,2/19,15.57,0,4,0,-11.57,T20I,145
39091,2011,1,7,7,7.00,0,2,2/22,11.00,0,1,0,-3.99,T20I,146
39091,2013,1,7,7*,,0,0,,,0,0,0,,T20I,147
51866,2012,3,122,55,30.50,0,0,,,0,4,0,,Test,148
1263722,2022,2,40,21,20.00,0,,,,,1,0,,T20I,149
1134974,2019,4,5,3,1.25,0,,,,,2,0,,T20I,150
26896,2000,1,0,0*,,0,2,2/75,37.50,0,0,0,,ODI,151
26896,2004,1,,,,,3,3/31,10.33,0,0,0,,ODI,152
1329941,2022,2,7,5,7.00,0,1,1/14,14.00,0,0,0,-6.99,T20I,153
1329941,2023,3,5,5,5.00,0,8,4/19,7.50,0,1,0,-2.49,T20I,154
233409,2014,1,2,2,2.00,0,1,1/12,12.00,0,0,0,-9.99,T20I,155
1204125,2021,4,97,58*,32.33,0,,,,,0,0,,T20I,156
1204125,2022,10,203,75,20.30,0,,,,,3,0,,T20I,157
1204125,2023,5,14,8,3.50,0,2,2/8,4.00,0,3,0,-0.49,T20I,158
1204126,2022,9,165,61,18.33,0,,,,,7,1,,T20I,159
1204126,2023,5,84,48,21.00,0,,,,,8,1,,T20I,160
1204126,2024,3,32,27,10.66,0,,,,,2,1,,T20I,161
1070183,2024,7,155,100,25.83,1,3,1/10,42.00,0,2,0,-16.16,T20I,162
52067,1972,1,,,,,2,2/140,70.00,0,0,0,,Test,163
39950,2019,2,321,174,160.50,2,,,,,0,0,,Test,164
39950,2020,5,164,60,20.50,0,,,,,1,0,,Test,165
39950,2021,9,695,215*,49.64,2,,,,,5,0,,Test,166
39950,2019,4,191,112,47.75,1,,,,,3,0,,ODI,167
39950,2020,2,43,22,21.50,0,,,,,0,0,,ODI,168
1268920,2021,7,4,3*,1.33,0,5,2/25,29.20,0,1,0,-27.86,T20I,169
1268920,2023,5,7,4*,7.00,0,7,4/35,22.85,0,0,0,-15.85,T20I,170
346552,2021,9,47,10*,9.40,0,2,2/12,21.50,0,3,0,-12.09,T20I,171
6553,2009,4,107,68,21.40,0,9,3/25,33.33,0,2,0,-11.93,Test,172
1286503,2021,1,4,4,4.00,0,1,1/57,57.00,0,0,0,-52.99,T20I,173
1286503,2022,7,12,7,3.00,0,0,,,0,1,0,,T20I,174
1058508,2020,2,13,8*,,0,0,,,0,0,0,,ODI,175
1058508,2019,17,5,3*,1.66,0,16,4/35,21.87,0,3,0,-20.20,T20I,176
1058508,2020,3,12,12,12.00,0,4,2/23,21.50,0,2,0,-9.49,T20I,177
1058508,2021,4,,,,,2,1/20,48.50,0,1,0,,T20I,178
1058508,2022,12,4,3*,,0,18,3/26,15.05,0,1,0,,T20I,179
1163387,2019,2,,,,,,,,,3,0,,T20I,5295
1058508,2023,12,1,1*,,0,24,6/11,13.75,1,3,0,,T20I,180
1058508,2024,14,1,1*,0.33,0,11,3/29,31.27,0,1,0,-30.93,T20I,181
650561,2019,7,66,22,16.50,0,,,,,1,0,,T20I,182
734459,2022,3,35,17,17.50,0,23,7/114,30.00,2,0,0,-12.49,Test,183
734459,2023,3,17,10,8.50,0,15,4/69,32.73,0,2,0,-24.23,Test,184
734459,2024,2,14,9,4.66,0,1,1/40,297.00,0,1,0,-292.33,Test,185
734459,2024,3,,,,,2,2/15,23.00,0,0,0,,T20I,186
1198872,2019,4,55,37,27.50,0,,,,,0,3,,T20I,187
1198872,2021,3,61,30,61.00,0,,,,,2,0,,T20I,188
1198872,2022,3,36,19,12.00,0,,,,,6,3,,T20I,189
